1485133200000, 483938, 500552, 27549, 1175, 2112
1485136800000, 777812, 806081, 43107, 2199, 3348
1485140400000, 1177057, 1192726, 64284, 3355, 4420
1485144000000, 1615103, 1653528, 88543, 4870, 5626
1485147600000, 2130733, 2170012, 116058, 6544, 7101
1485151200000, 2641250, 2686812, 143612, 8022, 8763
1485154800000, 3104531, 3166466, 168564, 9516, 10141
1485158400000, 3519761, 3578217, 191329, 10579, 11329
1485162000000, 3849417, 3902635, 209276, 11391, 12350
1485165600000, 4054055, 4111890, 220961, 11855, 12901
1485169200000, 4130013, 4187688, 225292, 12118, 13136
1485172800000, 4074306, 4131850, 222837, 11913, 12932
1485176400000, 3891162, 3944336, 212979, 11498, 12580
1485180000000, 3579072, 3640760, 196661, 10760, 11693
1485183600000, 3174536, 3238851, 175032, 9751, 10502
1485187200000, 2716472, 2762631, 150569, 8342, 9212
1485190800000, 2211295, 2250896, 123402, 6947, 7521
1485194400000, 1692500, 1732608, 95566, 5267, 6002
1485198000000, 1245201, 1263389, 70514, 3742, 4702
1485201600000, 835842, 864944, 48339, 2538, 3588
1485205200000, 525303, 542529, 31169, 1403, 2401
1485208800000, 323958, 330014, 19903, 796, 1503
1485212400000, 249148, 255576, 15349, 602, 1191
1485216000000, 303081, 308581, 18083, 686, 1327
1485219600000, 483938, 500552, 27549, 1175, 2112
1485223200000, 777812, 806081, 43107, 2199, 3348
1485226800000, 1177057, 1192726, 64284, 3355, 4420
1485230400000, 1615103, 1653528, 88543, 4870, 5626
1485234000000, 2130733, 2170012, 116058, 6544, 7101
1485237600000, 2641250, 2686812, 143612, 8022, 8763
1485241200000, 3104531, 3166466, 168564, 9516, 10141
1485244800000, 3519761, 3578217, 191329, 10579, 11329
1485248400000, 3849417, 3902635, 209276, 11391, 12350
1485252000000, 4054055, 4111890, 220961, 11855, 12901
1485255600000, 4130013, 4187688, 225292, 12118, 13136
1485259200000, 4074306, 4131850, 222837, 11913, 12932
1485262800000, 3891162, 3944336, 212979, 11498, 12580
1485266400000, 3579072, 3640760, 196661, 10760, 11693
1485270000000, 3174536, 3238851, 175032, 9751, 10502
1485273600000, 2716472, 2762631, 150569, 8342, 9212
1485277200000, 2211295, 2250896, 123402, 6947, 7521
1485280800000, 1692500, 1732608, 95566, 5267, 6002
1485284400000, 1245201, 1263389, 70514, 3742, 4702
1485288000000, 835842, 864944, 48339, 2538, 3588
1485291600000, 525303, 542529, 31169, 1403, 2401
1485295200000, 323958, 330014, 19903, 796, 1503
1485298800000, 249148, 255576, 15349, 602, 1191
1485302400000, 303081, 308581, 18083, 686, 1327
1485306000000, 483938, 500552, 27549, 1175, 2112
1485309600000, 777812, 806081, 43107, 2199, 3348
1485313200000, 1177057, 1192726, 64284, 3355, 4420
1485316800000, 1615103, 1653528, 88543, 4870, 5626
1485320400000, 2130733, 2170012, 116058, 6544, 7101
1485324000000, 2641250, 2686812, 143612, 8022, 8763
1485327600000, 3104531, 3166466, 168564, 9516, 10141
1485331200000, 3519761, 3578217, 191329, 10579, 11329
1485334800000, 3849417, 3902635, 209276, 11391, 12350
1485338400000, 4054055, 4111890, 220961, 11855, 12901
1485342000000, 4130013, 4187688, 225292, 12118, 13136
1485345600000, 4074306, 4131850, 222837, 11913, 12932
1485349200000, 3891162, 3944336, 212979, 11498, 12580
1485352800000, 3579072, 3640760, 196661, 10760, 11693
1485356400000, 3174536, 3238851, 175032, 9751, 10502
1485360000000, 2716472, 2762631, 150569, 8342, 9212
1485363600000, 2211295, 2250896, 123402, 6947, 7521
1485367200000, 1692500, 1732608, 95566, 5267, 6002
1485370800000, 1245201, 1263389, 70514, 3742, 4702
1485374400000, 835842, 864944, 48339, 2538, 3588
1485378000000, 525303, 542529, 31169, 1403, 2401
1485381600000, 323958, 330014, 19903, 796, 1503
1485385200000, 249148, 255576, 15349, 602, 1191
1485388800000, 303081, 308581, 18083, 686, 1327
1485392400000, 483938, 500552, 27549, 1175, 2112
1485396000000, 777812, 806081, 43107, 2199, 3348
1485399600000, 1177057, 1192726, 64284, 3355, 4420
1485403200000, 1615103, 1653528, 88543, 4870, 5626
1485406800000, 2130733, 2170012, 116058, 6544, 7101
1485410400000, 2641250, 2686812, 143612, 8022, 8763
1485414000000, 3104531, 3166466, 168564, 9516, 10141
1485417600000, 3519761, 3578217, 191329, 10579, 11329
1485421200000, 3849417, 3902635, 209276, 11391, 12350
1485424800000, 4054055, 4111890, 220961, 11855, 12901
1485428400000, 4130013, 4187688, 225292, 12118, 13136
1485432000000, 4074306, 4131850, 222837, 11913, 12932
1485435600000, 3891162, 3944336, 212979, 11498, 12580
1485439200000, 3579072, 3640760, 196661, 10760, 11693
1485442800000, 3174536, 3238851, 175032, 9751, 10502
1485446400000, 2716472, 2762631, 150569, 8342, 9212
1485450000000, 2211295, 2250896, 123402, 6947, 7521
1485453600000, 1692500, 1732608, 95566, 5267, 6002
1485457200000, 1245201, 1263389, 70514, 3742, 4702
1485460800000, 835842, 864944, 48339, 2538, 3588
1485464400000, 525303, 542529, 31169, 1403, 2401
1485468000000, 323958, 330014, 19903, 796, 1503
1485471600000, 249148, 255576, 15349, 602, 1191
1485475200000, 303081, 308581, 18083, 686, 1327
1485478800000, 483938, 500552, 27549, 1175, 2112
1485482400000, 777812, 806081, 43107, 2199, 3348
1485486000000, 1177057, 1192726, 64284, 3355, 4420
1485489600000, 1615103, 1653528, 88543, 4870, 5626
1485493200000, 2130733, 2170012, 116058, 6544, 7101
1485496800000, 2641250, 2686812, 143612, 8022, 8763
1485500400000, 3104531, 3166466, 168564, 9516, 10141
1485504000000, 3519761, 3578217, 191329, 10579, 11329
1485507600000, 3849417, 3902635, 209276, 11391, 12350
1485511200000, 4054055, 4111890, 220961, 11855, 12901
1485514800000, 4130013, 4187688, 225292, 12118, 13136
1485518400000, 4074306, 4131850, 222837, 11913, 12932
1485522000000, 3891162, 3944336, 212979, 11498, 12580
1485525600000, 3579072, 3640760, 196661, 10760, 11693
1485529200000, 3189279, 3253815, 176252, 9828, 10569
1485532800000, 2721122, 2767571, 150958, 8364, 9242
1485536400000, 2207410, 2246770, 123076, 6930, 7496
1485540000000, 1688583, 1728463, 95225, 5245, 5988
1485543600000, 1241552, 1259655, 70218, 3722, 4683
1485547200000, 832692, 861857, 48075, 2522, 3579
1485550800000, 522570, 539826, 30952, 1390, 2387
1485554400000, 322504, 328494, 19785, 787, 1491
1485558000000, 248543, 254987, 15302, 600, 1187
1485561600000, 303686, 309170, 18130, 688, 1331
1485565200000, 485392, 502072, 27667, 1184, 2124
1485568800000, 780545, 808784, 43324, 2212, 3362
1485572400000, 1180206, 1195811, 64547, 3371, 4429
1485576000000, 1618753, 1657264, 88840, 4890, 5645
1485579600000, 2134650, 2174157, 116399, 6566, 7115
1485583200000, 2645135, 2690938, 143938, 8039, 8788
1485586800000, 3107853, 3169819, 168848, 9531, 10157
1485590400000, 3523198, 3581777, 191611, 10590, 11344
1485594000000, 3852008, 3905225, 209479, 11401, 12366
1485597600000, 4055567, 4113426, 221091, 11860, 12905
1485601200000, 4130429, 4188115, 225326, 12121, 13136
1485604800000, 4073890, 4131423, 222803, 11910, 12932
1485608400000, 3889650, 3942800, 212849, 11493, 12576
1485612000000, 3576481, 3638170, 196458, 10750, 11677
1485615600000, 3171099, 3235291, 174750, 9740, 10487
1485619200000, 2713150, 2759278, 150285, 8327, 9196
1485622800000, 2207410, 2246770, 123076, 6930, 7496
1485626400000, 1688583, 1728463, 95225, 5245, 5988
1485630000000, 1241552, 1259655, 70218, 3722, 4683
1485633600000, 832692, 861857, 48075, 2522, 3579
1485637200000, 522570, 539826, 30952, 1390, 2387
1485640800000, 322504, 328494, 19785, 787, 1491
1485644400000, 248543, 254987, 15302, 600, 1187
1485648000000, 303686, 309170, 18130, 688, 1331
1485651600000, 485392, 502072, 27667, 1184, 2124
1485655200000, 780545, 808784, 43324, 2212, 3362
1485658800000, 1180206, 1195811, 64547, 3371, 4429
1485662400000, 1618753, 1657264, 88840, 4890, 5645
1485666000000, 2134650, 2174157, 116399, 6566, 7115
1485669600000, 2645135, 2690938, 143938, 8039, 8788
1485673200000, 3107853, 3169819, 168848, 9531, 10157
1485676800000, 3523198, 3581777, 191611, 10590, 11344
1485680400000, 3852008, 3905225, 209479, 11401, 12366
1485684000000, 4055567, 4113426, 221091, 11860, 12905
1485687600000, 4130429, 4188115, 225326, 12121, 13136
1485691200000, 4073890, 4131423, 222803, 11910, 12932
1485694800000, 3889650, 3942800, 212849, 11493, 12576
1485698400000, 3576481, 3638170, 196458, 10750, 11677
1485702000000, 3171099, 3235291, 174750, 9740, 10487
1485705600000, 2713150, 2759278, 150285, 8327, 9196
1485709200000, 2207410, 2246770, 123076, 6930, 7496
1485712800000, 1688583, 1728463, 95225, 5245, 5988
1485716400000, 1241552, 1259655, 70218, 3722, 4683
1485720000000, 832692, 861857, 48075, 2522, 3579
1485723600000, 522570, 539826, 30952, 1390, 2387
1485727200000, 322504, 328494, 19785, 787, 1491
1485730800000, 248543, 254987, 15302, 600, 1187
1485734400000, 303686, 309170, 18130, 688, 1331
1485738000000, 485392, 502072, 27667, 1184, 2124
1485741600000, 780545, 808784, 43324, 2212, 3362
1485745200000, 1180206, 1195811, 64547, 3371, 4429
1485748800000, 1618753, 1657264, 88840, 4890, 5645
1485752400000, 2134650, 2174157, 116399, 6566, 7115
1485756000000, 2645135, 2690938, 143938, 8039, 8788
1485759600000, 3107853, 3169819, 168848, 9531, 10157
1485763200000, 3523198, 3581777, 191611, 10590, 11344
1485766800000, 3852008, 3905225, 209479, 11401, 12366
1485770400000, 4055567, 4113426, 221091, 11860, 12905
1485774000000, 4130429, 4188115, 225326, 12121, 13136
1485777600000, 4073890, 4131423, 222803, 11910, 12932
1485781200000, 3889650, 3942800, 212849, 11493, 12576
1485784800000, 3576481, 3638170, 196458, 10750, 11677
1485788400000, 3171099, 3235291, 174750, 9740, 10487
1485792000000, 2710732, 2757766, 149227, 8289, 9119
1485795600000, 188229, 191743, 17165, 985, 1051
